dataset,eps,intra_ratio,inter_ratio,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,syn_edges
Chamelon,1.5,0.06,0.8,4,0.2445702548387555,0.8636363636363636,0.004759421984462598,1.7951501462326909,0.1818181818181818,0.013536056703304176,0.278865119728996,21372
Chamelon,1.5,0.06,0.9,0,0.27166029925895946,0.8636363636363636,0.006373734751529889,1.6841536616215107,0.2727272727272727,0.019818884911092897,0.28767794728412976,22960
Chamelon,1.5,0.06,0.9,1,0.2581693759094758,0.7727272727272727,0.005977999562024533,1.0900512490216316,0.1818181818181818,0.056421626990311426,0.28582522205943095,21958
Chamelon,1.5,0.06,0.9,2,0.2189472731960992,0.8181818181818182,0.005851295292979112,1.4363640417939143,0.1818181818181818,0.04753010209621144,0.31181188599546056,19320
Chamelon,1.5,0.06,0.9,3,0.22462482495525804,0.4090909090909091,0.017650836267026238,2.0009599422476283,0.2727272727272727,0.08671509015115676,0.22916204228380227,17891
Chamelon,1.5,0.06,0.9,4,0.23333640334101843,0.7727272727272727,0.005348672609654839,1.7608803493962255,0.0,0.1613384046307826,0.25660366523952105,18654
Chamelon,1.5,0.06,1.0,0,0.2178506792411193,0.8636363636363636,0.005203111182048915,1.6481271932967136,0.1818181818181818,0.020706967690718687,0.36189808381432,20026
Chamelon,1.5,0.06,1.0,1,0.226111555237086,0.7272727272727273,0.0014470506894215982,2.593531817678516,0.0,0.2323837232377089,0.24717303776353353,15447
Chamelon,1.5,0.06,1.0,2,0.22663526417396607,0.7727272727272727,0.006800970581608192,1.8051767624505226,0.3636363636363636,0.11582782753250612,0.4985716588418139,22224
Chamelon,1.5,0.06,1.0,3,0.25794150008526945,0.7727272727272727,0.007067533930982765,1.577154725039967,0.1818181818181818,0.008863285716536566,0.2851458260257136,22493
Chamelon,1.5,0.06,1.0,4,0.23386401529863907,0.9090909090909091,0.003044623644400479,1.2794015156324885,0.0909090909090909,0.007563912974920311,0.35648512753881706,19876
Chamelon,1.5,0.08,0.1,0,0.2736735496930022,0.8181818181818182,0.0048370764442814615,1.4089404101642444,0.1818181818181818,0.04178459748047379,0.4675760283589099,18281
Chamelon,1.5,0.08,0.1,1,0.29350984102357675,0.8636363636363636,0.0016788287927023227,1.4977382064694105,0.3636363636363636,0.25472878376513564,0.1538940704434272,18474
Chamelon,1.5,0.08,0.1,2,0.3220301072618631,0.8181818181818182,0.0012440272880681997,1.2667295280917084,0.3636363636363636,0.13316799297663157,0.11672597235426557,21896
Chamelon,1.5,0.08,0.1,3,0.299145403893942,0.7727272727272727,0.0013553657608369797,1.2554891431069308,0.1818181818181818,0.16343323904253704,0.19600830441741376,18738
Chamelon,1.5,0.08,0.1,4,0.2995398639153203,0.8181818181818182,0.001412725199323078,1.4998314964204347,0.2727272727272727,0.28512338666004794,0.17212898860264916,17707
Chamelon,1.5,0.08,0.2,0,0.25110968627214136,0.7272727272727273,0.000645885796578868,1.4350886318286513,0.0909090909090909,0.054586693499154196,0.29164927655685713,19855
Chamelon,1.5,0.08,0.2,1,0.26697884610177863,0.8181818181818182,0.00451722511832665,1.4528378490017306,0.0909090909090909,0.03239565801996097,0.43329168319564815,18812
Chamelon,1.5,0.08,0.2,2,0.27541092703835857,0.7727272727272727,0.0006805375175145792,1.2619903069912053,0.0909090909090909,0.04357429297879964,0.2861472689148011,20247
Chamelon,1.5,0.08,0.2,3,0.2561618700026442,0.6818181818181818,0.0021247652329654952,1.3004016160196368,0.0909090909090909,0.04883689670988721,0.3777014248823542,21406
Chamelon,1.5,0.08,0.2,4,0.3204955026163677,0.8636363636363636,0.000904071675569271,1.1058779083096417,0.3636363636363636,0.0550804647001152,0.18091508674670692,21866
Chamelon,1.5,0.08,0.3,0,0.3023484866471214,0.8181818181818182,0.0007810130195331524,1.1829174668482096,0.1818181818181818,0.07845835140276944,0.19458453396279435,21760
Chamelon,1.5,0.08,0.3,1,0.2670870366292704,0.8636363636363636,0.0014447708769306082,1.4789302793069168,0.1818181818181818,0.03589643677589174,0.23360215713301932,21677
Chamelon,1.5,0.08,0.3,2,0.2540280699726456,0.8636363636363636,0.0011795962810909769,1.543502838003169,0.1818181818181818,0.1821227147677212,0.2528145847294006,18462
Chamelon,1.5,0.08,0.3,3,0.24651459374532142,0.8181818181818182,0.001249195411943317,1.885182497714017,0.1818181818181818,0.2096861188335156,0.22957263668080474,18228
Chamelon,1.5,0.08,0.3,4,0.3225950427687921,0.8181818181818182,0.0019504488460706793,1.2953298589048368,0.2727272727272727,0.1177572383245272,0.1812990348421339,22083
Chamelon,1.5,0.08,0.4,0,0.2862551168197358,0.6818181818181818,0.0033213006539122387,1.6012973929118604,0.3636363636363636,0.02965522330502352,0.2488698557475966,22290
Chamelon,1.5,0.08,0.4,1,0.22492040324473508,0.9090909090909091,0.001053332666268403,1.9659546079454113,0.0909090909090909,0.12898374091578513,0.36812546829516746,18937
Chamelon,1.5,0.08,0.4,2,0.26359227583175904,0.8181818181818182,0.0013355406486647034,1.6392899641164425,0.0909090909090909,0.23748445762362144,0.19507735771779072,17686
Chamelon,1.5,0.08,0.4,3,0.22820453241284794,0.7727272727272727,0.0025072024082150144,1.8357839874817337,0.0909090909090909,0.06940915520886004,0.5157607227087402,18599
Chamelon,1.5,0.08,0.4,4,0.23771235790764467,0.8636363636363636,0.0014899332692119413,1.5002549992315415,0.0,0.049399163841814,0.3425111757505365,19184
Chamelon,1.5,0.08,0.5,0,0.2643342095560345,0.9090909090909091,0.0010166573888108243,1.5466585823929688,0.0909090909090909,0.04239501945691172,0.2626212429734509,19671
Chamelon,1.5,0.08,0.5,1,0.29492848637402547,0.9090909090909091,0.002734340136721969,1.6572891081829222,0.2727272727272727,0.10061612510018574,0.28083159850658806,23827
Chamelon,1.5,0.08,0.5,2,0.2628344103604589,0.7272727272727273,0.0023618901493977942,1.8268381004149294,0.0,0.09702819181071723,0.24083361067927944,19928
Chamelon,1.5,0.08,0.5,3,0.23128237192653953,0.8181818181818182,0.0030133200225494457,1.486357615664121,0.2727272727272727,0.02627988228605763,0.360024979249749,20777
Chamelon,1.5,0.08,0.5,4,0.24744304238047826,0.8181818181818182,0.002896936715932033,1.5024663199764072,0.0909090909090909,0.0011019172869225337,0.3914310080479945,21021
Chamelon,1.5,0.08,0.6,0,0.2784124330136736,0.7727272727272727,0.0035839011442636293,1.5444808023344443,0.2727272727272727,0.016748747171907333,0.24323358781923046,21840
Chamelon,1.5,0.08,0.6,1,0.23090375755069956,0.8636363636363636,0.0034566706896596027,1.4634858823869403,0.0,0.13557355435697932,0.2652213261562998,18475
Chamelon,1.5,0.08,0.6,2,0.27646984540981684,0.8181818181818182,0.0031152499972383605,1.2583426888331424,0.1818181818181818,0.03000990499319491,0.2725709465294535,23023
Chamelon,1.5,0.08,0.6,3,0.22899467939976484,0.8636363636363636,0.0034536637679775705,1.5561540915563572,0.0,0.0033579231188812357,0.3027590367640093,21208
Chamelon,1.5,0.08,0.6,4,0.276061490390527,0.7272727272727273,0.004644832458655089,1.642802379176855,0.1818181818181818,0.05615272166721806,0.27019553975010563,21657
Chamelon,1.5,0.08,0.7,0,0.24473195107796505,0.9545454545454546,0.0031306895605459173,1.6258697702450113,0.0909090909090909,0.07536179903419088,0.3382798288739314,22455
Chamelon,1.5,0.08,0.7,1,0.26272531650885195,0.8181818181818182,0.007021739108940928,1.412418674639995,0.4545454545454545,0.13715627957316937,0.35477639957247853,23489
Chamelon,1.5,0.08,0.7,2,0.24735433720171135,0.9090909090909091,0.002666861952385055,1.6721551863522197,0.0909090909090909,0.005802365385127687,0.29017951238803635,21591
Chamelon,1.5,0.08,0.7,3,0.2447417932611271,0.9090909090909091,0.00242278122338384,1.4358211632892086,0.2727272727272727,0.06621344348103286,0.36296427732843817,21807
Chamelon,1.5,0.08,0.7,4,0.28047142988175067,0.8181818181818182,0.004003340492726694,1.7426575592187459,0.2727272727272727,0.02550873749361832,0.272168444077366,21387
Chamelon,1.5,0.08,0.8,0,0.23750609141794726,0.7272727272727273,0.005275684971114425,2.071581151273977,0.0909090909090909,0.01153320579953909,0.3900208592569421,21201
Chamelon,1.5,0.08,0.8,1,0.29823113778518456,0.8181818181818182,0.008591163825387074,1.4201430124240983,0.3636363636363636,0.09892425245936716,0.3148440518985885,24156
Chamelon,1.5,0.08,0.8,2,0.291359315937305,0.8181818181818182,0.008346336509623326,1.1761937283776902,0.2727272727272727,0.09506106585110921,0.30618947418689346,24380
Chamelon,1.5,0.08,0.8,3,0.22163949471027022,0.8636363636363636,0.002335778741469228,1.9077530469722013,0.0,0.03846105134204283,0.3289622383306499,18927
Chamelon,1.5,0.08,0.8,4,0.20122453458772263,0.8181818181818182,0.005182672262036146,1.7285685214881394,0.0,0.3205068362801665,0.2835567084189496,16805
Chamelon,1.5,0.08,0.9,0,0.20502896196335837,0.7272727272727273,0.007889513283577397,1.9560676273573772,0.0909090909090909,0.15632647465485247,0.46700273793073194,17811
Chamelon,1.5,0.08,0.9,1,0.25216032465393046,0.8636363636363636,0.007831079941885638,1.6650237949693503,0.2727272727272727,0.008059969611341233,0.2940996254502089,22024
Chamelon,1.5,0.08,0.9,2,0.24953411625831828,0.8636363636363636,0.004395755968332061,1.4134116295613603,0.0909090909090909,0.09178296890728503,0.25123732167655116,20817
Chamelon,1.5,0.08,0.9,3,0.21828330340744853,0.9090909090909091,0.008101380353243686,1.7084010473265954,0.0909090909090909,0.0036118189480349905,0.3836261092367569,20480
Chamelon,1.5,0.08,0.9,4,0.24373192265934185,0.9090909090909091,0.006457883052503512,1.2807662226155911,0.0909090909090909,0.07873322839292762,0.3693167563037733,21886
Chamelon,1.5,0.08,1.0,0,0.20604289495460829,0.6818181818181818,0.00341672099901775,1.8451505936292938,0.0,0.008363839458200422,0.35010844405982616,18107
Chamelon,1.5,0.08,1.0,1,0.2205116540256417,0.7727272727272727,0.005326972306428517,1.786862100945899,0.1818181818181818,0.10610497625224626,0.46002829413895546,22076
Chamelon,1.5,0.08,1.0,2,0.2262178841723557,0.7727272727272727,0.005221182776605559,1.6558997991513218,0.0909090909090909,0.035945629075551495,0.37275856389008194,20414
Chamelon,1.5,0.08,1.0,3,0.2210640072111548,0.8636363636363636,0.003852691996626864,1.704361981155769,0.0,0.18113444113076238,0.20860698590614707,17554
Chamelon,1.5,0.08,1.0,4,0.2052808379165928,0.7727272727272727,0.0017727243387491924,2.071344454148203,0.0909090909090909,0.03084179244648695,0.34900632191112835,19749
Chamelon,2,0.0,0.1,0,0.34321039218192545,0.8181818181818182,0.0011373750638016286,1.6291019378649545,0.3636363636363636,0.306975353743882,0.13865770877449976,19052
Chamelon,2,0.0,0.1,1,0.29840420503462145,0.8636363636363636,0.00233977156462048,1.1656228402110096,0.2727272727272727,0.12042333962105749,0.30171469894831704,23017
Chamelon,2,0.0,0.1,2,0.3236452732312219,0.8181818181818182,0.0010686722807106822,1.4192125675886607,0.0,0.07731505792036007,0.2687085699979093,20606
Chamelon,2,0.0,0.1,3,0.3213135027254502,0.8181818181818182,0.0033415805144478812,1.4775492288019656,0.2727272727272727,0.12754028648600652,0.20086318989535806,20019
Chamelon,2,0.0,0.1,4,0.29395745781873805,0.8636363636363636,0.0026506610757742934,1.307737198571283,0.1818181818181818,0.03259915686962685,0.3506974929724756,19870
Chamelon,2,0.0,0.2,0,0.29441321554885314,0.9545454545454546,0.0015997343867084964,1.276636507930189,0.2727272727272727,0.027634114978217408,0.30610822179813296,20484
Chamelon,2,0.0,0.2,1,0.31963821001530834,0.8636363636363636,0.0016973570605307235,1.5937660733197865,0.4545454545454545,0.08440707430588865,0.18227717926484763,20364
Chamelon,2,0.0,0.2,2,0.3634766650263941,0.9090909090909091,0.0029004007652870447,1.118432862265297,0.4545454545454545,0.026701409260379946,0.1508621526058825,23715
Chamelon,2,0.0,0.2,3,0.2689389885003453,0.8636363636363636,0.002378919218081263,1.3152892008371486,0.2727272727272727,0.17833911785066642,0.3707439740475,22612
Chamelon,2,0.0,0.2,4,0.34604121870585786,0.9545454545454546,0.0014236839588794665,1.3183714943235008,0.4545454545454545,0.14774815050599757,0.1364958147197193,22033
Chamelon,2,0.0,0.3,0,0.3499081348143374,0.8636363636363636,0.001018395567272095,1.2510152402347718,0.3636363636363636,0.001157815366953327,0.1905947278919483,23728
Chamelon,2,0.0,0.3,1,0.31062273936505985,0.6818181818181818,0.0010246364111160212,1.5769195353223486,0.2727272727272727,0.07805941593800451,0.22159515677445862,21547
Chamelon,2,0.0,0.3,2,0.3302423389805748,0.9090909090909091,0.0009436700391323483,1.170652613412427,0.4545454545454545,0.037936758600013686,0.20458888276887818,23947
Chamelon,2,0.0,0.3,3,0.3398226031821186,0.7727272727272727,0.001672128109806891,1.1066663778296477,0.3636363636363636,0.008932188797774895,0.191151413226579,23761
Chamelon,2,0.0,0.3,4,0.31704304551983703,0.8181818181818182,0.0013981998593333939,1.3337513031338688,0.3636363636363636,0.06772472619453906,0.1811146678739652,22882
Chamelon,2,0.0,0.4,0,0.267160162888186,0.8636363636363636,0.0015478942974201742,1.3031781171753007,0.3636363636363636,0.04566457944230582,0.3210334654420055,22050
Chamelon,2,0.0,0.4,1,0.2805199048467351,0.8636363636363636,0.003982500036986188,1.4207847734565495,0.2727272727272727,0.18146287562085034,0.4930390026754645,21517
Chamelon,2,0.0,0.4,2,0.26153249277334195,0.9545454545454546,0.002109765375019609,1.5616481695961917,0.3636363636363636,0.16837111645933658,0.3807474535983604,21026
Chamelon,2,0.0,0.4,3,0.2877931959334652,0.8636363636363636,0.0028385473003595288,1.2655224927504432,0.2727272727272727,0.030591719678936365,0.23360730024944223,22354
Chamelon,2,0.0,0.4,4,0.3103007401205142,0.9545454545454546,0.0019358399736656012,1.2049365752652537,0.3636363636363636,0.0819802401976854,0.2701721028337483,23510
Chamelon,2,0.0,0.5,0,0.2588589855033264,0.8636363636363636,0.0023067267523607994,1.4307881317644948,0.2727272727272727,0.016309749417917657,0.3216431601905324,20202
Chamelon,2,0.0,0.5,1,0.3385946204184411,0.8181818181818182,0.003767854947972114,1.5626195122322901,0.3636363636363636,0.07673067133686044,0.23548162899770853,25207
Chamelon,2,0.0,0.5,2,0.25686921296941606,0.8636363636363636,0.0021445134205213792,1.480495640747367,0.3636363636363636,0.08987539686200907,0.31000405942224146,22653
Chamelon,2,0.0,0.5,3,0.2935618544434228,0.7727272727272727,0.0030100390668469927,1.0873853658289987,0.2727272727272727,0.019695750479474108,0.24640204950120237,23169
Chamelon,2,0.0,0.5,4,0.27653166407020113,0.8636363636363636,0.006029351082407672,1.3851699359865253,0.2727272727272727,0.09275653307240983,0.2947562618611445,23766
Chamelon,2,0.0,0.6,0,0.23049282002041382,0.8181818181818182,0.0019155114613634415,1.324033019640325,0.2727272727272727,0.16668159935693005,0.3743544572982219,24105
Chamelon,2,0.0,0.6,1,0.21787447215846317,0.7727272727272727,0.004743979819564652,1.382239556460753,0.2727272727272727,0.03854277441248257,0.45085862803399945,20652
Chamelon,2,0.0,0.6,2,0.2952189266761792,0.8636363636363636,0.003062905220815163,1.3727667537327144,0.3636363636363636,0.07030069324011591,0.28894217018606594,23825
Chamelon,2,0.0,0.6,3,0.32300135539394187,0.8181818181818182,0.003639145182251141,1.2401167085114517,0.3636363636363636,0.10792313999229854,0.2708617564458896,25714
Chamelon,2,0.0,0.6,4,0.20636940111196558,0.8636363636363636,0.005258233301435144,1.5657508468843901,0.3636363636363636,0.028586049525642164,0.40819685222122654,20286
Chamelon,2,0.0,0.7,0,0.29565467775768545,0.9090909090909091,0.003986230099704922,1.3086154452387166,0.3636363636363636,0.08649947049938846,0.26368937357845484,25669
Chamelon,2,0.0,0.7,1,0.2102931493983553,0.8181818181818182,0.0031485203808312877,1.3724905718201001,0.2727272727272727,0.1768637925440933,0.4452611533417371,23262
Chamelon,2,0.0,0.7,2,0.3092317073867462,0.8636363636363636,0.0026445202974815147,1.4970440347044858,0.4545454545454545,0.16655961090440585,0.29329569303322334,24897
Chamelon,2,0.0,0.7,3,0.21171488242889028,0.8636363636363636,0.0054853754117878675,1.5799514401642236,0.2727272727272727,0.03211179572519032,0.4039635328234896,20782
Chamelon,2,0.0,0.7,4,0.32125601913733787,0.9090909090909091,0.0055664583399431325,1.3340815216845454,0.4545454545454545,0.14578000257029297,0.303246280096694,26063
Chamelon,2,0.0,0.8,0,0.33243904107262884,0.8636363636363636,0.006022280495319384,1.3973767138836914,0.3636363636363636,0.13697661671709863,0.29634437250055656,26741
Chamelon,2,0.0,0.8,1,0.292581378338953,0.8636363636363636,0.007267578043069042,1.1701631545589875,0.3636363636363636,0.10234914276372456,0.3004555599609342,25367
Chamelon,2,0.0,0.8,2,0.23258855722322175,0.7272727272727273,0.0062132884570346445,2.008713592917785,0.3636363636363636,0.053749481262399666,0.3948895729248206,21085
Chamelon,2,0.0,0.8,3,0.28276872723650914,0.9090909090909091,0.004800373876477102,1.2406622071939235,0.3636363636363636,0.05552485638911636,0.3053875687641819,23467
Chamelon,2,0.0,0.8,4,0.22032737298765692,0.8181818181818182,0.006939814852584719,1.4819005184693368,0.2727272727272727,0.2362918221494174,0.4517443668430334,24747
Chamelon,2,0.0,0.9,0,0.2617987828353512,0.8636363636363636,0.007340382524131287,1.7560923058742164,0.3636363636363636,0.027997581902918765,0.33105807107595625,22159
Chamelon,2,0.0,0.9,1,0.21681230094931916,0.7727272727272727,0.00600702164724455,1.3696227456071732,0.2727272727272727,0.07730963401682066,0.43938151524828933,22123
Chamelon,2,0.0,0.9,2,0.2574295152465947,0.9090909090909091,0.007542737640038432,1.414056413072115,0.3636363636363636,0.16172048627225816,0.3793104938923207,23867
Chamelon,2,0.0,0.9,3,0.2692138946714836,0.8636363636363636,0.004249366087440064,1.3669769147159372,0.3636363636363636,0.10078607403825955,0.33186458151194276,23678
Chamelon,2,0.0,0.9,4,0.3033722558594262,0.8636363636363636,0.009324322892297286,1.2811145545553901,0.2727272727272727,0.1586281997827016,0.343270601537166,25873
Chamelon,2,0.0,1.0,0,0.2455929639108821,0.7727272727272727,0.00373146229997615,1.4807218712599235,0.2727272727272727,0.08367800654034997,0.3305505490692586,22357
Chamelon,2,0.0,1.0,1,0.27167855260975216,0.8636363636363636,0.006921069545818347,1.3040341028754256,0.4545454545454545,0.2319935347955147,0.4143300452052898,25996
Chamelon,2,0.0,1.0,2,0.2650466114847908,0.8636363636363636,0.00694111868900606,1.851185715004485,0.3636363636363636,0.14306238473320584,0.3403574160780032,25091
Chamelon,2,0.0,1.0,3,0.2820933724683018,0.9090909090909091,0.005700074468372257,1.4951860811204016,0.3636363636363636,0.017267941766638404,0.29944873441426606,22099
Chamelon,2,0.0,1.0,4,0.2972670514675002,0.9545454545454546,0.005067899401671063,1.6582377545019469,0.2727272727272727,0.09535267345094121,0.2878206756150234,25377
Chamelon,2,0.02,0.1,0,0.3014311252663905,0.8636363636363636,0.0036023473087255643,1.4726357958269585,0.2727272727272727,0.00904863725410482,0.3365976130880623,20772
Chamelon,2,0.02,0.1,1,0.3026616226277617,0.7727272727272727,0.006304695548497394,1.2917241765026146,0.3636363636363636,0.09516669227125574,0.3632720649025033,22872
Chamelon,2,0.02,0.1,2,0.3491317942172221,0.8636363636363636,0.0017893847688401127,1.5537812143251988,0.1818181818181818,0.28330769272596185,0.10886399060612736,20413
Chamelon,2,0.02,0.1,3,0.34514988392171403,0.7727272727272727,0.0016318149072615377,1.3808612277351013,0.1818181818181818,0.18679608067605452,0.12261564685419253,21926
Chamelon,2,0.02,0.1,4,0.3249986121981794,0.8181818181818182,0.0010984813859592788,1.6575658682161682,0.2727272727272727,0.3162885440077441,0.1141631994148883,19494
Chamelon,2,0.02,0.2,0,0.2612429421189212,0.0,0.009395614667491168,1.7639880341260603,0.1818181818181818,0.15125695164608668,0.22742156134427374,16137
Chamelon,2,0.02,0.2,1,0.2506190518619523,0.7272727272727273,0.0010765985165183698,1.4309994826925871,0.1818181818181818,0.0062148287985514805,0.32015866776682816,20711
Chamelon,2,0.02,0.2,2,0.3055073405739925,0.8181818181818182,0.0014698212729519924,1.1411552838966426,0.3636363636363636,0.04277810012423197,0.19704513756995673,21886
Chamelon,2,0.02,0.2,3,0.2851850062920674,0.8636363636363636,0.002896489208858979,1.4011807199324111,0.2727272727272727,0.04412098551684952,0.3246326876346946,21528
Chamelon,2,0.02,0.2,4,0.31383861047958006,0.8636363636363636,0.002610366647380018,1.1564766765124181,0.3636363636363636,0.05441393496865296,0.22340034316459226,22231
Chamelon,2,0.02,0.3,0,0.31855058796517904,0.8181818181818182,0.0010814535950062947,1.168009145475768,0.2727272727272727,0.06443015835222622,0.18221641866299856,22830
Chamelon,2,0.02,0.3,1,0.26627269080169075,0.8636363636363636,0.0010508447240398624,1.4397269219273263,0.1818181818181818,0.03173752088376937,0.2528189109287502,21582
Chamelon,2,0.02,0.3,2,0.3018877972300422,0.8636363636363636,0.0007677804609666185,1.1790629593307367,0.3636363636363636,0.039532695754151234,0.19765666124686934,22571
Chamelon,2,0.02,0.3,3,0.28047260138847036,0.7272727272727273,0.0013155987266555236,1.3334527039247561,0.2727272727272727,0.1453049901367001,0.18522531462850692,21103
Chamelon,2,0.02,0.3,4,0.3152449700415018,0.9090909090909091,0.0011559675073943532,1.1766928421279053,0.2727272727272727,0.06696995921045429,0.19052681158403736,22962
Chamelon,2,0.02,0.4,0,0.3141879094151767,0.7272727272727273,0.0025336801330895593,1.1137323813303877,0.3636363636363636,0.035412813166826734,0.19157844141182304,23434
Chamelon,2,0.02,0.4,1,0.25588178545200757,0.8636363636363636,0.0017193280983950393,1.2229705266497892,0.1818181818181818,0.07995692263992786,0.3158612106976533,22833
Chamelon,2,0.02,0.4,2,0.3359689866508791,0.9545454545454546,0.0018690198913535556,1.3912794218611246,0.4545454545454545,0.028113522432069004,0.22909073513675915,24673
Chamelon,2,0.02,0.4,3,0.273215030168808,0.8181818181818182,0.001619865876819928,1.2179180388071518,0.2727272727272727,0.0004892829053747425,0.2638449062930037,22188
Chamelon,2,0.02,0.4,4,0.2954323865942653,0.09090909090909091,0.015728124838008638,1.6074229994481124,0.1818181818181818,0.22389849108021725,0.2400456967635762,21542
Chamelon,2,0.02,0.5,0,0.3241562756290692,0.9090909090909091,0.0027110236213705023,1.2207578352756454,0.3636363636363636,0.07178593921692106,0.25325834082279236,25213
Chamelon,2,0.02,0.5,1,0.2692630181975809,0.9090909090909091,0.0014241279909864852,1.8053924270854387,0.1818181818181818,0.012931269788028518,0.2618538320638905,21782
Chamelon,2,0.02,0.5,2,0.2593105458270487,0.8181818181818182,0.002920507215101439,1.2808386163695478,0.2727272727272727,0.03683635846472282,0.2904525796694541,22950
Chamelon,2,0.02,0.5,3,0.28791776876435005,0.9090909090909091,0.0021491430322955695,1.293456724581618,0.3636363636363636,0.18677567634111075,0.34262648063620155,24818
Chamelon,2,0.02,0.5,4,0.26087288606968617,0.8636363636363636,0.002175757695867517,1.544948579387288,0.3636363636363636,0.10458866879399077,0.3334418808494853,22824
Chamelon,2,0.02,0.6,0,0.255577623733442,0.8181818181818182,0.002642992927910905,1.3526728247685447,0.2727272727272727,0.05830642886917946,0.33967644373659645,22199
Chamelon,2,0.02,0.6,1,0.228604714251027,0.7272727272727273,0.0035032509802619756,1.299719324056625,0.2727272727272727,0.04990105135701569,0.37340648872374893,21583
Chamelon,2,0.02,0.6,2,0.2769680434996518,0.9090909090909091,0.004917459589126541,1.3395363310467712,0.4545454545454545,0.013311338374651387,0.2558539843695265,22320
Chamelon,2,0.02,0.6,3,0.26644266250117965,0.8636363636363636,0.0033139954360545997,1.725746575720551,0.2727272727272727,0.03618466051218316,0.3185598416165342,21786
Chamelon,2,0.02,0.6,4,0.33334141042236226,0.9090909090909091,0.003914123677338699,1.217294829019872,0.4545454545454545,0.12647069321534665,0.2921623715378691,25297
Chamelon,2,0.02,0.7,0,0.24721561290376656,0.9090909090909091,0.006870138049459033,1.5820346358672135,0.3636363636363636,0.18262020464335102,0.4170276149082327,23298
Chamelon,2,0.02,0.7,1,0.22587476494082853,0.6818181818181818,0.004315170690367249,1.5991975097817492,0.1818181818181818,0.0760941044209612,0.431294541495531,21606
Chamelon,2,0.02,0.7,2,0.28736558593525147,0.8636363636363636,0.005776950245910555,1.4555289019165119,0.2727272727272727,0.042245707853658304,0.28264516685278124,23469
Chamelon,2,0.02,0.7,3,0.2966210854078426,0.9090909090909091,0.005440397780678071,1.1176182794672458,0.3636363636363636,0.14564187218760966,0.31714044276332914,25556
Chamelon,2,0.02,0.7,4,0.3206077841829548,0.8636363636363636,0.0023428340283463424,1.1599302860993776,0.3636363636363636,0.05999784720792617,0.24360716537070193,25594
Chamelon,2,0.02,0.8,0,0.2474483025018554,0.6818181818181818,0.0009100897446976359,1.2842875795765383,0.1818181818181818,0.08544069010944016,0.27402584619457715,20029
Chamelon,2,0.02,0.8,1,0.24503071898783196,0.9090909090909091,0.004738078423690958,1.1219991009544243,0.1818181818181818,0.23437048172377825,0.43739623339630473,25347
Chamelon,2,0.02,0.8,2,0.3000894787527355,0.8636363636363636,0.006917903788177693,1.2805570381130962,0.4545454545454545,0.18239784009511512,0.3119959388208408,27099
Chamelon,2,0.02,0.8,3,0.2638875857837955,0.9090909090909091,0.0029702465186733375,1.2967957916989938,0.2727272727272727,0.0774797106206802,0.3493472635974459,22537
Chamelon,2,0.02,0.8,4,0.28302427075782577,0.7727272727272727,0.005076873408086963,1.3096785474607258,0.3636363636363636,0.06097227751645525,0.29037967680944804,24558
Chamelon,2,0.02,0.9,0,0.2297415678849298,0.6818181818181818,0.00962174910002585,1.4550234122464654,0.3636363636363636,0.24724046827150897,0.5469664222160482,25075
Chamelon,2,0.02,0.9,1,0.25835918124034263,0.8636363636363636,0.005992838876253779,1.8266440552022298,0.3636363636363636,0.008869554959764398,0.2959417038437666,21486
Chamelon,2,0.02,0.9,2,0.2348505141874253,0.8636363636363636,0.0061342049614538825,1.3905800799430317,0.3636363636363636,0.08178356193428199,0.3631269510417329,22755
Chamelon,2,0.02,0.9,3,0.21139041359149238,0.6363636363636364,0.017408150847157692,1.4689530541212692,0.3636363636363636,0.25898588488618735,0.5582479498353689,23655
Chamelon,2,0.02,0.9,4,0.23500723688995429,0.9090909090909091,0.0035065796511099395,1.640746553760447,0.3636363636363636,0.11876118496371993,0.3589235396823334,22640
Chamelon,2,0.02,1.0,0,0.3198676110280388,0.9090909090909091,0.008154986455102856,1.299353100363392,0.4545454545454545,0.1679076366463558,0.33160680496262074,27305
Chamelon,2,0.02,1.0,1,0.23810790020657846,0.9090909090909091,0.009632234158021434,1.5617787567078758,0.3636363636363636,0.03414068092260057,0.37780054498103627,21220
Chamelon,2,0.02,1.0,2,0.21675109250279104,0.9090909090909091,0.005659152243192338,1.5289962758900886,0.2727272727272727,0.20672312431511697,0.44802344795614396,24565
Chamelon,2,0.02,1.0,3,0.28655391169169697,0.9090909090909091,0.007995031820879368,1.6748144388425517,0.3636363636363636,0.07817615509616241,0.30314472652114877,25103
Chamelon,2,0.02,1.0,4,0.3327695239204811,0.9090909090909091,0.006772808882033791,1.2762591835692574,0.3636363636363636,0.13585813435106672,0.3107369906847883,27153
Chamelon,2,0.04,0.1,0,0.3033799951803922,0.8636363636363636,0.00215741617727956,1.2662194197126055,0.0909090909090909,0.10456256963664012,0.1475178047318298,21456
Chamelon,2,0.04,0.1,1,0.3324269091046066,0.8636363636363636,0.001577958336154558,1.6537546671151726,0.0,0.2415342434099846,0.11555659323652272,20795
Chamelon,2,0.04,0.1,2,0.2846009905703681,0.7272727272727273,0.0034058967368953297,1.250850621406813,0.0909090909090909,0.01134263850291121,0.3664505847652333,20736
