method,eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,mat2_edges
Ours-Full,3.0,6,0.36362885573073156,0.9333333333333333,0.002769304810734176,0.7968161889170251,0.30769230769230765,0.4869149144056626,0.18506561276131825,89235
Ours-Full,3.0,7,0.3792872873597694,0.9166666666666666,0.003288209316339342,0.9283904377822211,0.0,0.46257440545350365,0.19459910013007495,84885
Ours-Full,3.0,8,0.39699210158836906,0.9083333333333333,0.0027638270101514504,0.9596410110993616,0.07692307692307691,0.3695869821427072,0.15938759374812153,82710
Ours-Full,3.0,9,0.36019297426564295,0.9166666666666666,0.0039939775678160235,0.754182245734777,0.15384615384615383,0.5289074842331769,0.24357654936950834,85781
Ours-Full,3.5,0,0.32820866059185233,0.8833333333333333,0.003234423699784227,0.6372470615733913,0.30769230769230765,0.5244095872170864,0.25459966317742894,98904
Ours-Full,3.5,1,0.35817174125234486,0.7416666666666667,0.002088404918906924,0.8063761760047345,0.3846153846153846,0.4498351449202192,0.29603983914240295,95095
Ours-Full,3.5,2,0.36736119461995587,0.95,0.0029701524595852195,0.7668248034843095,0.23076923076923073,0.5343280060613557,0.2492977277214827,94144
Ours-Full,3.5,3,0.36462827963787975,0.9416666666666667,0.004296406433947988,0.7609113917780622,0.0,0.5618345316249095,0.2872971439382519,91500
Ours-Full,3.5,4,0.37413201961453146,0.925,0.0023479993055116498,0.8290180520378958,0.15384615384615383,0.4010879623330581,0.23410236331375256,90449
Ours-Full,3.5,5,0.3581519298625642,0.8833333333333333,0.0029424950185509813,0.7937306539494275,0.23076923076923073,0.46408396431919563,0.205260713222624,91222
Ours-Full,3.5,6,0.356596261259289,0.8416666666666667,0.002386184719115096,0.7753983411620395,0.3846153846153846,0.47094175967829416,0.2816577275379164,95175
Ours-Full,3.5,7,0.36273456943908017,0.9083333333333333,0.0031782563699937092,0.745551876626236,0.23076923076923073,0.4543166004392357,0.21230917713541864,91198
Ours-Full,3.5,8,0.3344598585930446,0.9083333333333333,0.0030580993090511058,0.6703727615666457,0.30769230769230765,0.5395164237156796,0.2550145165565417,97934
Ours-Full,3.5,9,0.3655877864947672,0.9,0.003344839689097716,0.7959867142204881,0.30769230769230765,0.46234459850587456,0.18596623930630665,92035
